fid,orig_address_ru,address_ua,lat,lon,street_norm,housenumber_norm,source
"231","проспект Маршала Жукова, 94А","Маріуполь, проспект Маршала Жукова, 94А",47.1273966,37.6901596,проспект маршала жукова,94а,commercial
"232","улица Голубенко, 3","Маріуполь, улица Голубенко, 3",47.1131364,37.6264285,улица голубенко,"3",commercial
"233","проспект Строителей, 39","Маріуполь, проспект Строителей, 39",47.0851775,37.5170034,проспект строителеи,"39",commercial
"234","проспект Строителей, 39","Маріуполь, проспект Строителей, 39",47.0851775,37.5170034,проспект строителеи,"39",commercial
"235","проспект Строителей, 39","Маріуполь, проспект Строителей, 39",47.0851775,37.5170034,проспект строителеи,"39",commercial
"236","улица Московская, 22А","Маріуполь, улица Московская, 22А",47.097133,37.543367,улица московская,22а,commercial
"237","проспект Нахимова, 3","Маріуполь, проспект Нахимова, 3",47.0681418,37.5091019,проспект нахимова,"3",commercial
"238","бульвар Богдана Хмельницкого, 3","Маріуполь, бульвар Богдана Хмельницкого, 3",47.0921447,37.5274029,бульвар богдана хмельницкого,"3",commercial
"239","бульвар Богдана Хмельницкого, 3","Маріуполь, бульвар Богдана Хмельницкого, 3",47.0921447,37.5274029,бульвар богдана хмельницкого,"3",commercial
"240","проспект Ленина, 79","Маріуполь, проспект Ленина, 79",47.097133,37.543367,проспект ленина,"79",commercial
"241","улица Громовой, 61А","Маріуполь, улица Громовой, 61А",47.0955031,37.5139334,улица громовои,61а,commercial
"242","проспект Победы, 16","Маріуполь, проспект Победы, 16",47.1085591,37.6284316,проспект победы,"16",commercial
"243","улица 7 проезд, 3","Маріуполь, улица 7 проезд, 3",47.097133,37.543367,улица 7 проезд,"3",commercial
"244","улица 7 проезд, 5","Маріуполь, улица 7 проезд, 5",47.097133,37.543367,улица 7 проезд,"5",commercial
"245","улица 7 проезд, 8","Маріуполь, улица 7 проезд, 8",47.097133,37.543367,улица 7 проезд,"8",commercial
"246","улица Варганова, 3","Маріуполь, улица Варганова, 3",47.0985827,37.5461661,улица варганова,"3",commercial
"247","улица Виноградная, 17","Маріуполь, улица Виноградная, 17",47.0936977,37.6424544,улица виноградная,"17",commercial
"248","улица Волгодонская, 18","Маріуполь, улица Волгодонская, 18",47.1084354,37.632935,улица волгодонская,"18",commercial
"249","улица Волгодонская, 20/7","Маріуполь, улица Волгодонская, 20/7",47.1090077,37.6327307,улица волгодонская,20/7,commercial
"250","улица Георгиевская, 66","Маріуполь, улица Георгиевская, 66",47.0934104,37.5498186,улица георгиевская,"66",commercial
"251","улица Громовой, 44","Маріуполь, улица Громовой, 44",47.0935797,37.5128967,улица громовои,"44",commercial
"252","улица Донская, 10","Маріуполь, улица Донская, 10",47.10989,37.6522139,улица донская,"10",commercial
"253","проспект Ильича, 13А","Маріуполь, проспект Ильича, 13А",47.1361064,37.6007404,проспект ильича,13а,commercial
"254","улица Казанцева, 22А","Маріуполь, улица Казанцева, 22А",47.0965728,37.5392623,улица казанцева,22а,commercial
"255","проспект Карпова, 35","Маріуполь, проспект Карпова, 35",47.1617112,37.5441128,проспект карпова,"35",commercial
"256","улица Каффайская, 69","Маріуполь, улица Каффайская, 69",47.1059097,37.5493261,улица каффаиская,"69",commercial
